group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,abs_lfc,gene_type,is_tf,direction,reference,DE_rank
mmMYOD1_G1S,TRPS1,17.595922,1.411798,2.6471402062063166e-69,6.0852740001042916e-68,0.5597713097713097,1.411798,protein_coding,True,up,Control_G1S,93
mmMYOD1_G1S,SCMH1,15.241595,1.4109876,1.872424713836058e-52,3.2693914774040853e-51,0.46361746361746364,1.4109876,protein_coding,True,up,Control_G1S,94
mmMYOD1_G1S,ETV6,9.624121,1.3940477,6.324529367087942e-22,5.550475895125799e-21,0.28794178794178793,1.3940477,protein_coding,True,up,Control_G1S,95
mmMYOD1_G1S,KCMF1,14.076211,1.3651763,5.318576988778946e-45,8.138524081611437e-44,0.41995841995842,1.3651763,protein_coding,True,up,Control_G1S,96
mmMYOD1_G1S,NME2,-43.970306,-1.3613641,0.0,0.0,0.8986486486486487,1.3613641,protein_coding,True,down,Control_G1S,97
mmMYOD1_G1S,ZFX,9.932328,1.3496337,3.0114173600762466e-23,2.759477483197512e-22,0.303014553014553,1.3496337,protein_coding,True,up,Control_G1S,98
mmMYOD1_G1S,KMT2A,20.10739,1.3357966,6.358252153199791e-90,1.9041411633051004e-88,0.6101871101871101,1.3357966,protein_coding,True,up,Control_G1S,99
mmMYOD1_G1S,HIVEP1,10.664786,1.3263522,1.4874125454779282e-26,1.511230392951008e-25,0.34511434511434513,1.3263522,protein_coding,True,up,Control_G1S,100
mmMYOD1_G1S,NCOA2,15.549175,1.3229753,1.611678441387719e-54,2.921719517915428e-53,0.48232848232848236,1.3229753,protein_coding,True,up,Control_G1S,101
mmMYOD1_G1S,GTF2B,13.710267,1.307499,8.813331544610722e-43,1.2972687076150498e-41,0.43503118503118504,1.307499,protein_coding,True,up,Control_G1S,102
mmMYOD1_G1S,ETV3,7.934925,1.2985116,2.1062269544377647e-15,1.462311645681218e-14,0.25467775467775466,1.2985116,protein_coding,True,up,Control_G1S,103
mmMYOD1_G1S,ARID2,9.327863,1.2935739,1.0802735410450713e-20,9.148282100538746e-20,0.301975051975052,1.2935739,protein_coding,True,up,Control_G1S,104
mmMYOD1_G1S,ZNF451,15.748504,1.2813416,7.03261616650334e-56,1.3050333367766834e-54,0.4984407484407484,1.2813416,protein_coding,True,up,Control_G1S,105
mmMYOD1_G1S,KIN,20.426489,1.2785423,9.72467823961203e-93,3.03530764532288e-91,0.6392931392931392,1.2785423,protein_coding,True,up,Control_G1S,106
mmMYOD1_G1S,ZNF611,9.324787,1.248989,1.1120687789455358e-20,9.41119573586579e-20,0.29417879417879417,1.248989,protein_coding,True,up,Control_G1S,107
mmMYOD1_G1S,ZNF24,12.134889,1.2391052,6.900383611719641e-34,8.355616319424949e-33,0.3991683991683992,1.2391052,protein_coding,True,up,Control_G1S,108
mmMYOD1_G1S,KDM2A,16.387947,1.2352291,2.331857289361496e-60,4.6574122617247175e-59,0.5322245322245323,1.2352291,protein_coding,True,up,Control_G1S,109
mmMYOD1_G1S,MITF,7.634634,1.2321167,2.264624923638739e-14,1.5129211866882996e-13,0.2681912681912682,1.2321167,protein_coding,True,up,Control_G1S,110
mmMYOD1_G1S,TSC22D1,15.5398,1.2318298,1.8656565143334046e-54,3.3724090344705843e-53,0.5374220374220374,1.2318298,protein_coding,True,up,Control_G1S,111
mmMYOD1_G1S,SP140L,21.174343,1.2279886,1.646625443614693e-99,5.5459934177295954e-98,0.6735966735966736,1.2279886,protein_coding,True,up,Control_G1S,112
mmMYOD1_G1S,SETDB1,7.604009,1.2205197,2.8709539145303155e-14,1.911889426358036e-13,0.2505197505197505,1.2205197,protein_coding,True,up,Control_G1S,113
mmMYOD1_G1S,NCOA3,16.87029,1.2124537,7.442856661484518e-64,1.5861680786807463e-62,0.5561330561330561,1.2124537,protein_coding,True,up,Control_G1S,114
mmMYOD1_G1S,ZNF37A,11.161395,1.2118163,6.299534723825134e-29,6.799059685173123e-28,0.369022869022869,1.2118163,protein_coding,True,up,Control_G1S,115
mmMYOD1_G1S,PAX3,8.7878475,1.2106271,1.5245309886981793e-18,1.1977912952479817e-17,0.29573804573804574,1.2106271,protein_coding,True,up,Control_G1S,116
mmMYOD1_G1S,MTERF1,7.5453477,1.1954045,4.510825335916368e-14,2.9833902971896463e-13,0.25571725571725573,1.1954045,protein_coding,True,up,Control_G1S,117
mmMYOD1_G1S,TFCP2,8.926634,1.1815196,4.391679874680009e-19,3.516422834009238e-18,0.2983367983367983,1.1815196,protein_coding,True,up,Control_G1S,118
mmMYOD1_G1S,HMBOX1,7.52089,1.1717405,5.4404469856076023e-14,3.5840763230303256e-13,0.25363825363825365,1.1717405,protein_coding,True,up,Control_G1S,119
mmMYOD1_G1S,EGR1,6.5502496,1.1691414,5.744097560035699e-11,3.281632453239131e-10,0.420997920997921,1.1691414,protein_coding,True,up,Control_G1S,120
mmMYOD1_G1S,GPBP1,21.962402,1.1607655,6.591944957025672e-107,2.410905516597191e-105,0.7094594594594594,1.1607655,protein_coding,True,up,Control_G1S,121
mmMYOD1_G1S,FOSL2,7.553684,1.1576805,4.2311521201000335e-14,2.803584603629574e-13,0.29365904365904366,1.1576805,protein_coding,True,up,Control_G1S,122
mmMYOD1_G1S,MYBL1,10.677699,1.1550643,1.2944033511897945e-26,1.3167278786232703e-25,0.3711018711018711,1.1550643,protein_coding,True,up,Control_G1S,123
mmMYOD1_G1S,CLOCK,14.293507,1.1455225,2.402019965950347e-46,3.776793095398524e-45,0.49324324324324326,1.1455225,protein_coding,True,up,Control_G1S,124
mmMYOD1_G1S,TRAFD1,12.369897,1.1401852,3.8031069162317916e-35,4.754072854589055e-34,0.4267151767151767,1.1401852,protein_coding,True,up,Control_G1S,125
mmMYOD1_G1S,ZNF207,24.724422,1.1209991,5.842933458160603e-135,2.7389840684653607e-133,0.8082120582120582,1.1209991,protein_coding,True,up,Control_G1S,126
mmMYOD1_G1S,NFX1,10.345076,1.118099,4.405662553552473e-25,4.285585649266722e-24,0.367983367983368,1.118099,protein_coding,True,up,Control_G1S,127
mmMYOD1_G1S,ZNF830,8.58678,1.1041771,8.944118025938918e-18,6.82862076936315e-17,0.3201663201663202,1.1041771,protein_coding,True,up,Control_G1S,128
mmMYOD1_G1S,SAFB,15.086679,1.10333,1.981669720107543e-51,3.394099072080581e-50,0.5374220374220374,1.10333,protein_coding,True,up,Control_G1S,129
mmMYOD1_G1S,CREM,12.027494,1.0927948,2.5477671046000008e-33,3.057077185777442e-32,0.44334719334719336,1.0927948,protein_coding,True,up,Control_G1S,130
mmMYOD1_G1S,MEF2A,14.3256,1.0904078,1.5141464362641283e-46,2.3897263415560604e-45,0.5202702702702703,1.0904078,protein_coding,True,up,Control_G1S,131
mmMYOD1_G1S,THAP1,7.943006,1.0706266,1.973395562781198e-15,1.3727446542203868e-14,0.31704781704781704,1.0706266,protein_coding,True,up,Control_G1S,132
